Date,AveragePrice,Total_Volume,4046,4225,4770,Total_Bags,type,region
2020-11-22,1.07,3140831.74,1099291.11,1099291.11,157041.59,785207.93,conventional,SouthCentral
2020-11-22,1.61,143152.08,50103.23,50103.23,7157.6,35788.02,organic,SouthCentral
2020-11-29,1.25,2130642.78,745724.97,745724.97,106532.14,532660.7,conventional,California
2020-11-29,1.6,120860.48,42301.17,42301.17,6043.02,30215.12,organic,California
2020-11-29,1.21,2197504.6,769126.61,769126.61,109875.23,549376.15,conventional,West
2020-11-29,1.45,131651.56,46078.04,46078.04,6582.58,32912.89,organic,West
2020-11-29,1.3,2042021.6,714707.56,714707.56,102101.08,510505.4,conventional,Northeast
2020-11-29,1.48,102069.67,35724.38,35724.38,5103.48,25517.42,organic,Northeast
2020-11-29,1.28,1554848.24,544196.89,544196.89,77742.41,388712.06,conventional,Southeast
2020-11-29,1.73,76684.24,26839.48,26839.48,3834.21,19171.06,organic,Southeast
2020-11-29,1.31,1486930.49,520425.67,520425.67,74346.52,371732.62,conventional,Great_Lakes
2020-11-29,1.82,73591.22,25756.93,25756.93,3679.56,18397.8,organic,Great_Lakes
2020-11-29,1.18,1291419.88,451996.96,451996.96,64570.99,322854.97,conventional,MidSouth
2020-11-29,1.32,95507.5,33427.62,33427.62,4775.37,23876.87,organic,MidSouth
2020-11-29,1.17,2419424.26,846798.49,846798.49,120971.21,604856.06,conventional,SouthCentral
2020-11-29,1.49,151130.1,52895.53,52895.53,7556.5,37782.52,organic,SouthCentral
2020-12-06,1.21,2347053.72,821468.8,821468.8,117352.69,586763.43,conventional,California
2020-12-06,1.77,90855.31,31799.36,31799.36,4542.77,22713.83,organic,California
2020-12-06,1.11,3188589.13,1116006.19,1116006.19,159429.46,797147.28,conventional,West
2020-12-06,1.66,121189.8,42416.43,42416.43,6059.49,30297.45,organic,West
2020-12-06,1.38,1672850.65,585497.73,585497.73,83642.53,418212.66,conventional,Northeast
2020-12-06,1.77,112396.1,39338.63,39338.63,5619.8,28099.02,organic,Northeast
2020-12-06,1.12,2330721.19,815752.42,815752.42,116536.06,582680.3,conventional,Southeast
2020-12-06,1.5,101367.43,35478.6,35478.6,5068.37,25341.86,organic,Southeast
2020-12-06,1.19,2061621.06,721567.37,721567.37,103081.05,515405.26,conventional,Great_Lakes
2020-12-06,1.82,91627.99,32069.8,32069.8,4581.4,22907.0,organic,Great_Lakes
2020-12-06,1.14,1861320.95,651462.33,651462.33,93066.05,465330.24,conventional,MidSouth
2020-12-06,1.6,86629.43,30320.3,30320.3,4331.47,21657.36,organic,MidSouth
2020-12-06,1.17,2978329.84,1042415.44,1042415.44,148916.49,744582.46,conventional,SouthCentral
2020-12-06,1.71,106323.79,37213.33,37213.33,5316.19,26580.95,organic,SouthCentral
2020-12-13,1.04,2888370.04,1010929.51,1010929.51,144418.5,722092.51,conventional,California
2020-12-13,1.4,157964.14,55287.45,55287.45,7898.21,39491.04,organic,California
2020-12-13,1.24,2517599.49,881159.82,881159.82,125879.97,629399.87,conventional,West
2020-12-13,1.48,162922.52,57022.88,57022.88,8146.13,40730.63,organic,West
2020-12-13,1.35,1940244.77,679085.67,679085.67,97012.24,485061.19,conventional,Northeast
2020-12-13,1.73,100746.33,35261.22,35261.22,5037.32,25186.58,organic,Northeast
2020-12-13,1.2,1965338.75,687868.56,687868.56,98266.94,491334.69,conventional,Southeast
2020-12-13,1.64,103798.02,36329.31,36329.31,5189.9,25949.51,organic,Southeast
2020-12-13,1.38,1428654.16,500028.96,500028.96,71432.71,357163.54,conventional,Great_Lakes
2020-12-13,1.63,81655.56,28579.44,28579.44,4082.78,20413.89,organic,Great_Lakes
2020-12-13,1.31,1362546.58,476891.3,476891.3,68127.33,340636.65,conventional,MidSouth
2020-12-13,1.43,99364.33,34777.52,34777.52,4968.22,24841.08,organic,MidSouth
2020-12-13,1.32,2597688.54,909190.99,909190.99,129884.43,649422.13,conventional,SouthCentral
2020-12-13,1.68,133870.19,46854.57,46854.57,6693.51,33467.55,organic,SouthCentral
2020-12-20,1.29,2031828.96,711140.14,711140.14,101591.45,507957.24,conventional,California
2020-12-20,1.63,109896.27,38463.69,38463.69,5494.81,27474.07,organic,California
2020-12-20,1.03,2992288.61,1047301.01,1047301.01,149614.43,748072.15,conventional,West
2020-12-20,1.82,110692.11,38742.24,38742.24,5534.61,27673.03,organic,West
2020-12-20,1.21,2222189.22,777766.23,777766.23,111109.46,555547.31,conventional,Northeast
2020-12-20,1.73,90986.15,31845.15,31845.15,4549.31,22746.54,organic,Northeast
2020-12-20,1.12,2205715.7,772000.49,772000.49,110285.78,551428.92,conventional,Southeast
2020-12-20,1.69,93859.56,32850.85,32850.85,4692.98,23464.89,organic,Southeast
2020-12-20,1.14,1985161.06,694806.37,694806.37,99258.05,496290.27,conventional,Great_Lakes
2020-12-20,2.12,67928.7,23775.04,23775.04,3396.43,16982.17,organic,Great_Lakes
2020-12-20,1.19,1577227.55,552029.64,552029.64,78861.38,394306.89,conventional,MidSouth
2020-12-20,1.58,79341.26,27769.44,27769.44,3967.06,19835.31,organic,MidSouth
2020-12-20,1.18,2450262.02,857591.71,857591.71,122513.1,612565.5,conventional,SouthCentral
2020-12-20,1.41,156153.59,54653.76,54653.76,7807.68,39038.4,organic,SouthCentral
2020-12-27,1.17,2416821.44,845887.5,845887.5,120841.07,604205.36,conventional,California
2020-12-27,1.87,80811.07,28283.88,28283.88,4040.55,20202.77,organic,California
2020-12-27,1.07,3301951.91,1155683.17,1155683.17,165097.6,825487.98,conventional,West
2020-12-27,1.67,129635.23,45372.33,45372.33,6481.76,32408.81,organic,West
2020-12-27,1.36,1811668.46,634083.96,634083.96,90583.42,452917.11,conventional,Northeast
2020-12-27,1.64,104255.52,36489.43,36489.43,5212.78,26063.88,organic,Northeast
2020-12-27,0.95,2584714.96,904650.24,904650.24,129235.75,646178.74,conventional,Southeast
2020-12-27,1.78,88733.52,31056.73,31056.73,4436.68,22183.38,organic,Southeast
2020-12-27,1.21,1831586.85,641055.4,641055.4,91579.34,457896.71,conventional,Great_Lakes
2020-12-27,1.55,112787.45,39475.61,39475.61,5639.37,28196.86,organic,Great_Lakes
2020-12-27,1.1,1817080.67,635978.23,635978.23,90854.03,454270.17,conventional,MidSouth
2020-12-27,1.67,85462.14,29911.75,29911.75,4273.11,21365.53,organic,MidSouth
2020-12-27,1.25,2394261.61,837991.56,837991.56,119713.08,598565.4,conventional,SouthCentral
2020-12-27,1.47,166148.68,58152.04,58152.04,8307.43,41537.17,organic,SouthCentral
2021-01-03,1.14,2629594.46,920358.06,920358.06,131479.72,657398.62,conventional,California
2021-01-03,1.8,108643.66,38025.28,38025.28,5432.18,27160.91,organic,California
2021-01-03,1.16,3057098.95,1069984.63,1069984.63,152854.95,764274.74,conventional,West
2021-01-03,1.59,160009.12,56003.19,56003.19,8000.46,40002.28,organic,West
2021-01-03,1.07,2911084.14,1018879.45,1018879.45,145554.21,727771.03,conventional,Northeast
2021-01-03,1.87,82375.27,28831.35,28831.35,4118.76,20593.82,organic,Northeast
2021-01-03,1.12,2568117.2,898841.02,898841.02,128405.86,642029.3,conventional,Southeast
2021-01-03,1.82,85822.44,30037.86,30037.86,4291.12,21455.61,organic,Southeast
2021-01-03,1.08,2539792.22,888927.28,888927.28,126989.61,634948.06,conventional,Great_Lakes
2021-01-03,1.83,74358.63,26025.52,26025.52,3717.93,18589.66,organic,Great_Lakes
2021-01-03,1.03,2110690.03,738741.51,738741.51,105534.5,527672.51,conventional,MidSouth
2021-01-03,1.74,72455.17,25359.31,25359.31,3622.76,18113.79,organic,MidSouth
2021-01-03,1.22,2778281.21,972398.42,972398.42,138914.06,694570.3,conventional,SouthCentral
2021-01-03,1.33,187504.29,65626.5,65626.5,9375.21,46876.07,organic,SouthCentral
2021-01-10,1.16,2630855.54,920799.44,920799.44,131542.78,657713.88,conventional,California
2021-01-10,1.48,119962.38,41986.83,41986.83,5998.12,29990.6,organic,California
2021-01-10,1.1,3286253.74,1150188.81,1150188.81,164312.69,821563.43,conventional,West
2021-01-10,1.84,124325.34,43513.87,43513.87,6216.27,31081.33,organic,West
2021-01-10,1.07,2526740.76,884359.27,884359.27,126337.04,631685.19,conventional,Northeast
2021-01-10,1.72,113304.08,39656.43,39656.43,5665.2,28326.02,organic,Northeast
2021-01-10,1.19,1840480.87,644168.31,644168.31,92024.04,460120.22,conventional,Southeast
2021-01-10,1.52,114392.54,40037.39,40037.39,5719.63,28598.14,organic,Southeast
2021-01-10,1.2,2187160.64,765506.22,765506.22,109358.03,546790.16,conventional,Great_Lakes
2021-01-10,1.67,98710.21,34548.57,34548.57,4935.51,24677.55,organic,Great_Lakes
2021-01-10,1.16,1889711.79,661399.13,661399.13,94485.59,472427.95,conventional,MidSouth
2021-01-10,1.7,78322.68,27412.94,27412.94,3916.13,19580.67,organic,MidSouth
2021-01-10,1.12,3275271.59,1146345.06,1146345.06,163763.58,818817.9,conventional,SouthCentral
2021-01-10,1.72,136732.76,47856.47,47856.47,6836.64,34183.19,organic,SouthCentral
2021-01-17,1.19,2894825.18,1013188.81,1013188.81,144741.26,723706.29,conventional,California
2021-01-17,1.69,110075.56,38526.45,38526.45,5503.78,27518.89,organic,California
2021-01-17,1.24,2360657.11,826229.99,826229.99,118032.86,590164.28,conventional,West
2021-01-17,1.49,156827.61,54889.66,54889.66,7841.38,39206.9,organic,West
2021-01-17,1.2,2165664.44,757982.55,757982.55,108283.22,541416.11,conventional,Northeast
2021-01-17,1.59,112767.46,39468.61,39468.61,5638.37,28191.86,organic,Northeast
2021-01-17,1.1,2568824.38,899088.53,899088.53,128441.22,642206.09,conventional,Southeast
2021-01-17,1.76,92221.08,32277.38,32277.38,4611.05,23055.27,organic,Southeast
2021-01-17,1.1,2066618.28,723316.4,723316.4,103330.91,516654.57,conventional,Great_Lakes
2021-01-17,1.86,86118.39,30141.44,30141.44,4305.92,21529.6,organic,Great_Lakes
2021-01-17,1.08,2070120.1,724542.04,724542.04,103506.01,517530.03,conventional,MidSouth
2021-01-17,1.64,79616.97,27865.94,27865.94,3980.85,19904.24,organic,MidSouth
2021-01-17,1.19,2842343.56,994820.24,994820.24,142117.18,710585.89,conventional,SouthCentral
2021-01-17,1.6,150764.26,52767.49,52767.49,7538.21,37691.06,organic,SouthCentral
2021-01-24,1.1,3020008.6,1057003.01,1057003.01,151000.43,755002.15,conventional,California
2021-01-24,1.93,89207.94,31222.78,31222.78,4460.4,22301.98,organic,California
2021-01-24,0.98,2992607.96,1047412.79,1047412.79,149630.4,748151.99,conventional,West
2021-01-24,1.63,124049.26,43417.24,43417.24,6202.46,31012.31,organic,West
2021-01-24,1.17,2497908.27,874267.9,874267.9,124895.41,624477.07,conventional,Northeast
2021-01-24,1.41,120013.85,42004.85,42004.85,6000.69,30003.46,organic,Northeast
2021-01-24,1.18,2209980.14,773493.05,773493.05,110499.01,552495.03,conventional,Southeast
2021-01-24,1.59,91193.22,31917.63,31917.63,4559.66,22798.31,organic,Southeast
2021-01-24,1.2,2281020.78,798357.27,798357.27,114051.04,570255.19,conventional,Great_Lakes
2021-01-24,1.69,86182.75,30163.96,30163.96,4309.14,21545.69,organic,Great_Lakes
2021-01-24,1.15,1610658.36,563730.43,563730.43,80532.92,402664.59,conventional,MidSouth
2021-01-24,1.81,71291.08,24951.88,24951.88,3564.55,17822.77,organic,MidSouth
2021-01-24,0.97,3800022.24,1330007.79,1330007.79,190001.11,950005.56,conventional,SouthCentral
2021-01-24,1.72,129122.21,45192.77,45192.77,6456.11,32280.55,organic,SouthCentral
2021-01-31,1.12,2531045.85,885866.05,885866.05,126552.29,632761.46,conventional,California
2021-01-31,1.73,105807.12,37032.49,37032.49,5290.36,26451.78,organic,California
2021-01-31,0.93,3635126.09,1272294.13,1272294.13,181756.3,908781.52,conventional,West
2021-01-31,1.8,109890.38,38461.63,38461.63,5494.52,27472.59,organic,West
2021-01-31,1.32,2193779.7,767822.89,767822.89,109688.98,548444.92,conventional,Northeast
2021-01-31,1.7,107175.39,37511.39,37511.39,5358.77,26793.85,organic,Northeast
2021-01-31,1.14,2226163.31,779157.16,779157.16,111308.17,556540.83,conventional,Southeast
2021-01-31,1.6,111537.1,39037.99,39037.99,5576.86,27884.28,organic,Southeast
2021-01-31,1.06,2210269.15,773594.2,773594.2,110513.46,552567.29,conventional,Great_Lakes
2021-01-31,1.48,140439.65,49153.88,49153.88,7021.98,35109.91,organic,Great_Lakes
2021-01-31,1.2,1748517.95,611981.28,611981.28,87425.9,437129.49,conventional,MidSouth
2021-01-31,1.49,100512.61,35179.41,35179.41,5025.63,25128.15,organic,MidSouth
2021-01-31,1.14,3255188.46,1139315.96,1139315.96,162759.42,813797.12,conventional,SouthCentral
2021-01-31,1.5,165908.53,58067.99,58067.99,8295.43,41477.13,organic,SouthCentral
2021-02-07,1.11,2805923.52,982073.23,982073.23,140296.18,701480.88,conventional,California
2021-02-07,1.76,99576.99,34851.95,34851.95,4978.85,24894.25,organic,California
2021-02-07,1.21,3020465.26,1057162.84,1057162.84,151023.26,755116.31,conventional,West
2021-02-07,1.52,142470.33,49864.62,49864.62,7123.52,35617.58,organic,West
2021-02-07,1.13,2784567.22,974598.53,974598.53,139228.36,696141.81,conventional,Northeast
2021-02-07,1.63,127352.89,44573.51,44573.51,6367.64,31838.22,organic,Northeast
2021-02-07,1.33,1905637.17,666973.01,666973.01,95281.86,476409.29,conventional,Southeast
2021-02-07,1.39,149328.86,52265.1,52265.1,7466.44,37332.22,organic,Southeast
2021-02-07,1.32,1980925.38,693323.88,693323.88,99046.27,495231.35,conventional,Great_Lakes
2021-02-07,1.49,118186.2,41365.17,41365.17,5909.31,29546.55,organic,Great_Lakes
2021-02-07,1.04,2270296.86,794603.9,794603.9,113514.84,567574.22,conventional,MidSouth
2021-02-07,1.45,100759.57,35265.85,35265.85,5037.98,25189.89,organic,MidSouth
2021-02-07,1.05,3760568.93,1316199.13,1316199.13,188028.45,940142.23,conventional,SouthCentral
2021-02-07,1.6,159850.96,55947.84,55947.84,7992.55,39962.74,organic,SouthCentral
2021-02-14,1.15,2623954.66,918384.13,918384.13,131197.73,655988.67,conventional,California
2021-02-14,1.74,117166.47,41008.26,41008.26,5858.32,29291.62,organic,California
2021-02-14,1.05,4064151.08,1422452.88,1422452.88,203207.55,1016037.77,conventional,West
2021-02-14,1.72,126118.36,44141.42,44141.42,6305.92,31529.59,organic,West
2021-02-14,1.29,2662650.24,931927.59,931927.59,133132.51,665662.56,conventional,Northeast
2021-02-14,1.63,126129.34,44145.27,44145.27,6306.47,31532.33,organic,Northeast
2021-02-14,1.05,2622774.41,917971.04,917971.04,131138.72,655693.6,conventional,Southeast
2021-02-14,1.62,111627.02,39069.46,39069.46,5581.35,27906.76,organic,Southeast
2021-02-14,1.18,2297976.35,804291.72,804291.72,114898.82,574494.09,conventional,Great_Lakes
2021-02-14,1.69,87823.57,30738.25,30738.25,4391.18,21955.89,organic,Great_Lakes
2021-02-14,1.06,2020359.38,707125.78,707125.78,101017.97,505089.85,conventional,MidSouth
2021-02-14,1.61,98515.17,34480.31,34480.31,4925.76,24628.79,organic,MidSouth
2021-02-14,1.03,3687188.13,1290515.85,1290515.85,184359.41,921797.03,conventional,SouthCentral
2021-02-14,1.79,127886.06,44760.12,44760.12,6394.3,31971.51,organic,SouthCentral
2021-02-21,1.2,2679980.91,937993.32,937993.32,133999.05,669995.23,conventional,California
2021-02-21,1.69,120801.39,42280.49,42280.49,6040.07,30200.35,organic,California
2021-02-21,1.22,2500508.8,875178.08,875178.08,125025.44,625127.2,conventional,West
2021-02-21,1.6,147847.81,51746.73,51746.73,7392.39,36961.95,organic,West
2021-02-21,1.2,2828598.0,990009.3,990009.3,141429.9,707149.5,conventional,Northeast
2021-02-21,1.59,146182.55,51163.89,51163.89,7309.13,36545.64,organic,Northeast
2021-02-21,1.08,2839931.72,993976.1,993976.1,141996.59,709982.93,conventional,Southeast
2021-02-21,1.77,87393.07,30587.57,30587.57,4369.65,21848.27,organic,Southeast
2021-02-21,1.18,2194301.71,768005.6,768005.6,109715.09,548575.43,conventional,Great_Lakes
2021-02-21,1.74,92127.03,32244.46,32244.46,4606.35,23031.76,organic,Great_Lakes
2021-02-21,1.12,2190117.92,766541.27,766541.27,109505.9,547529.48,conventional,MidSouth
2021-02-21,1.64,93907.32,32867.56,32867.56,4695.37,23476.83,organic,MidSouth
2021-02-21,1.13,3889435.43,1361302.4,1361302.4,194471.77,972358.86,conventional,SouthCentral
2021-02-21,1.55,154442.22,54054.78,54054.78,7722.11,38610.56,organic,SouthCentral
2021-02-28,1.3,2350994.79,822848.17,822848.17,117549.74,587748.7,conventional,California
2021-02-28,1.89,114087.12,39930.49,39930.49,5704.36,28521.78,organic,California
2021-02-28,1.13,2670968.69,934839.04,934839.04,133548.43,667742.17,conventional,West
2021-02-28,1.65,138233.83,48381.84,48381.84,6911.69,34558.46,organic,West
2021-02-28,1.27,2673229.64,935630.37,935630.37,133661.48,668307.41,conventional,Northeast
2021-02-28,1.55,142476.37,49866.73,49866.73,7123.82,35619.09,organic,Northeast
2021-02-28,1.23,2384643.26,834625.14,834625.14,119232.16,596160.82,conventional,Southeast
2021-02-28,1.72,82148.65,28752.03,28752.03,4107.43,20537.16,organic,Southeast
2021-02-28,1.13,2111610.97,739063.84,739063.84,105580.55,527902.74,conventional,Great_Lakes
2021-02-28,1.62,116088.29,40630.9,40630.9,5804.41,29022.07,organic,Great_Lakes
2021-02-28,1.18,2013125.29,704593.85,704593.85,100656.26,503281.32,conventional,MidSouth
2021-02-28,1.7,71551.49,25043.02,25043.02,3577.57,17887.87,organic,MidSouth
2021-02-28,0.9,4578628.94,1602520.13,1602520.13,228931.45,1144657.24,conventional,SouthCentral
2021-02-28,1.62,139424.58,48798.6,48798.6,6971.23,34856.14,organic,SouthCentral
2021-03-07,0.98,3336519.4,1167781.79,1167781.79,166825.97,834129.85,conventional,California
2021-03-07,1.62,142962.81,50036.98,50036.98,7148.14,35740.7,organic,California
2021-03-07,1.17,3443604.23,1205261.48,1205261.48,172180.21,860901.06,conventional,West
2021-03-07,1.49,175949.63,61582.37,61582.37,8797.48,43987.41,organic,West
2021-03-07,1.15,2843744.98,995310.74,995310.74,142187.25,710936.24,conventional,Northeast
2021-03-07,1.58,143760.85,50316.3,50316.3,7188.04,35940.21,organic,Northeast
2021-03-07,1.18,2215127.54,775294.64,775294.64,110756.38,553781.88,conventional,Southeast
2021-03-07,1.65,106123.27,37143.14,37143.14,5306.16,26530.82,organic,Southeast
2021-03-07,1.2,2001855.21,700649.32,700649.32,100092.76,500463.8,conventional,Great_Lakes
2021-03-07,1.65,108813.23,38084.63,38084.63,5440.66,27203.31,organic,Great_Lakes
2021-03-07,1.15,2143366.34,750178.22,750178.22,107168.32,535841.58,conventional,MidSouth
2021-03-07,1.77,78337.33,27418.06,27418.06,3916.87,19584.33,organic,MidSouth
2021-03-07,1.17,3380899.22,1183314.73,1183314.73,169044.96,845224.81,conventional,SouthCentral
2021-03-07,1.71,119918.41,41971.44,41971.44,5995.92,29979.6,organic,SouthCentral
2021-03-14,1.12,2659474.66,930816.13,930816.13,132973.73,664868.66,conventional,California
2021-03-14,1.84,109754.71,38414.15,38414.15,5487.74,27438.68,organic,California
2021-03-14,1.13,3391078.78,1186877.57,1186877.57,169553.94,847769.69,conventional,West
2021-03-14,1.71,117260.89,41041.31,41041.31,5863.04,29315.22,organic,West
2021-03-14,1.14,2652749.2,928462.22,928462.22,132637.46,663187.3,conventional,Northeast
2021-03-14,1.39,146971.5,51440.03,51440.03,7348.58,36742.88,organic,Northeast
2021-03-14,1.13,2440651.77,854228.12,854228.12,122032.59,610162.94,conventional,Southeast
2021-03-14,1.43,151287.98,52950.79,52950.79,7564.4,37822.0,organic,Southeast
2021-03-14,1.14,2350622.57,822717.9,822717.9,117531.13,587655.64,conventional,Great_Lakes
2021-03-14,1.71,91252.03,31938.21,31938.21,4562.6,22813.01,organic,Great_Lakes
2021-03-14,1.2,1786388.07,625235.83,625235.83,89319.4,446597.02,conventional,MidSouth
2021-03-14,1.52,104443.93,36555.37,36555.37,5222.2,26110.98,organic,MidSouth
2021-03-14,1.3,3075159.52,1076305.83,1076305.83,153757.98,768789.88,conventional,SouthCentral
2021-03-14,1.79,127800.1,44730.03,44730.03,6390.0,31950.02,organic,SouthCentral
2021-03-21,0.99,3934751.19,1377162.92,1377162.92,196737.56,983687.8,conventional,California
2021-03-21,1.96,117526.1,41134.14,41134.14,5876.31,29381.53,organic,California
2021-03-21,1.12,2923792.31,1023327.31,1023327.31,146189.62,730948.08,conventional,West
